Encaje,Nombre,Sexo,Edad,Edad (meses),Etapa,Nacimiento,Tamaño,Peso (kg),Raza,Tipo de raza,PPP,Provincia,Zona,Localidad,Protectora,Tipo de protectora,Estado,Urgente,Buena con niños,Esterilizada,Vacunada,Con chip,Duplicada,Origen,Alta,Última revisión,Ficha,Foto,Descripción,Id
54,Fifi,Hembra,10 años y 6 m,126,Senior,,Grande,30,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Patitas Unidas Los Alcázares,Protectora,Disponible,No,Sí,Sí,,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/G9o5amJvbL,https://img.miwuki.com/CL0Al6X5,"Hola, me llamo fifi. Nací a principios de 2016. Fui encontrada en El Algar, con orejas y rabo cortado. Al principio soy un poco desconfiada y miedosa. Me gusta jugar y soy activa. ¿Quieres conocerme y darme un hogar para siempre?",miwuki:g9o5amjvbl
54,Golfo,Macho,3 años,36,Adulta,,Mediano,,Bodeguero,De raza,No,Alicante,Alicante,Callosa del Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/golfo,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-30%2520at%252023.33.07%2520(2).jpg&w=3840&q=75,"Adopción responsable ¿Listo para adoptar al compañero perfecto? Golfo te espera con los brazos abiertos💌🥰 Convivencia Cuidados Historia Golfo , un auténtico amor que conquista a todo el que le conoce.",apadac:golfo
54,Hera,Hembra,11 años y 8 m,140,Senior,,Grande,30,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Perros Abandona2,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/BQcwpfUoGs,https://img.miwuki.com/dP0GA4Y3,"Hera es una perra que ha sido abandonada en nuestro refugio como muchos perros más, sin ninguna ayuda económica, ni tiempo, ni al menos el mero hecho de pedir que le ayudemos a buscarle un hogar de forma urgente; de forma que ya estabamos llenos y con falta de ayuda, pues hemos tenido que buscarnos la vida, solo por no abandonarla como han hecho con ella. Es una chica de 10, súper buena, muy cariñosa. Adora la gente y los perros, sabe pasear estupendamente, y mil cosas que iremos descubriendo de ella. El coste de la adopción incluye desparasitación interna y externa, microchip, cartilla, vacunas al día y esterilización.",miwuki:bqcwpfuogs
54,Kata,Hembra,10 años y 11 m,131,Senior,,Grande,20,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",El Refugio De Maria,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/aNhP2ziJMz,https://img.miwuki.com/Yk5PL8G3,"💔ABUELITA NECESITA UNA FAMILIA...💔 Esta preciosa perrita es Kata, tiene 10 años... y se ha quedado sin nada ni nadie en el mundo...sus propietarios, eran dos personas mayores y han sido llevados a residencia y Kata ha perdido su familia y su hogar siendo ya una perrita mayor... Aunque se conserva estupendamente y hace vida normal.... Es muy cariñosa con todo el mundo, convive con otros perros sin problema, pero no es apta con gatos. Se porta de maravilla en casa, es buena y limpia. Con correa es algo reactiva, no esta acostumbrada a los paseos, por lo que seria ideal una casa con jardin donde ella pueda estar feliz y tranquila. Kata es mestiza de American Staffordshire, por lo que por desgracia se necesita licencia PPP... Sana, con chip, vacunas y esterilizada. NOS DA MUCHA PENA PENSAR QUE POR SER OSCURA, VIEJITA Y PPP NADIE LA VAYA A DAR UN HOGAR 😭 AYUDANOS A DIFUNDIRLA POR FAVOR 🙇🏻‍♀️ PARA QUE LLEGUE UN ANGEL QUE LA QUIERA ACOMPAÑAR Y HACER FELIZ EN SU ULTIMO TRAMO DE VIDA",miwuki:anhp2zijmz
54,Lampa,Hembra,10 años y 2 m,122,Senior,,Grande,35,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Cuatro Patas Jumilla,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/7xMgUY2ngU,https://img.miwuki.com/Vz2dN4x8,"Nombre: LAMPA Raza: Mestizo Capa: Marrón Sexo: Hembra Castrado: No Fecha de nacimiento: 25-6-2016 Altura: 70 cm Peso: 35 kilos Comportamiento con perros: Ok Comportamiento con gatos: ? Comportamiento con niños: Ok Carácter: Lampa se encuentra dentro del grupo que conocemos como ""perros con miedo"", aunque en su caso, es capaz de salir a pasear con arnés y correa. En estos momentos, una educadora canina está trabajando con ella para vencer sus miedos y lo ideal sería que la adoptara una familia que le enseñe el mundo y a confiar en las personas, avanzando poco a poco, con mucho tiempo, paciencia y dedicación. Sería bueno para ella trabajar paseos tranquilos también por su edad y chequear si presenta miedos durante el paseo. Historia: vivió durante mucho tiempo en la calle con su pareja Faroles. Fueron recogidos junto a su hija",miwuki:7xmguy2ngu
54,Lluna,Hembra,17 años,204,Senior,,Grande,25,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Lacua,Protectora,Disponible,No,Sí,Sí,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/nl5S3ad2sr,https://img.miwuki.com/tF5lE8T1,"💚 LLUNA 💜 ¡Hola amigxs de Lacua! Cuando Lacua me rescató estaba muy muy delgadita, se me notaban los huesos de todo el cuerpo, además de llena de pulgas y garrapatas. Me llevaron al veterinario y afortunadamente estaba sana, solo necesitaba comida y mimitos. Soy una perra mayor, mis dientes están desgastados porque he tenido que comer cualquier cosa para poder sobrevivir, afortunadamente ahora me cuidan como a una reina. Estoy en una casa de acogida con más perretes, en el campo, me encanta tumbarme al solecito y que me den cariño. ¿Me ayudas a encontrar una familia porfiiiiis? #Adopta #SalvaVidas #Lacua #Alzira #Acoge",miwuki:nl5s3ad2sr
54,Nuki,Hembra,11 años y 3 m,135,Senior,,Grande,30,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Adaana,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/XjL7ZlOHBS,https://img.miwuki.com/RU4HM0H7,"🐾💕 NUKI 💕🐾 Nuki se ha hecho mayor y ya no la quieren, un clásico 😤 Os pedimos ayuda para encontrar un imposible para ella, una familia de verdad. Nuki tiene todas las papeletas para no encontrar familia: senior (10 años), mestiza, tamaño grande (35 kg) y negra. Al parecer no ha recibido nunca atención veterinaria porque no llevaba ni chip 😢 Es un amor, a pesar de su pasado no tiene miedos ni rencor a las personas, y se lleva bien con perros y gatos. Ahora está empezando su nueva vida y necesitamos para ella una familia de acogida, o mejor aún adoptiva, donde sepa lo que es el cariño. Si quieres darle a Nuki la oportunidad de ser feliz a tu lado, escríbenos por privado o al mail [email protected] . Ella promete hacer también muy feliz con su compañía 🤗",miwuki:xjl7zlohbs
54,Pepa,Hembra,9 años y 6 m,114,Senior,,Grande,36,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Lionel-Dojo K.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/TVvyhXJvr5,https://img.miwuki.com/DK2Kw0t9,"La recogí de un señor que su madre había pario, y no quería a los cachorros",miwuki:tvvyhxjvr5
54,Perla,Hembra,10 años y 11 m,131,Senior,,Grande,40,Mestizo,Mestiza,No,Castellón,Provincia vecina,"Castellón, España",Jenny G.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/bC8JqZZ8Ja,https://img.miwuki.com/lf1Rg8n3,,miwuki:bc8jqzz8ja
54,Princesa,Hembra,9 años y 6 m,114,Senior,,Grande,25,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",SOS Animals,Protectora,Disponible,No,Sí,,,,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/jkO84zK7si,https://img.miwuki.com/Iu4vx4o3,"es una perra muy muy cariñosa, obediente y muy buena en convivencia con perros, gatos, gente",miwuki:jko84zk7si
54,Sandra,Hembra,9 años y 6 m,114,Senior,,Grande,30,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Aproama,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/cFV5OG0NEc,https://img.miwuki.com/EK3lp0z7,"Sandra es una perrita noble, tranquila y muy cariñosa, de esas que buscan paz, compañía y un lugar donde sentirse seguras. Fue abandonada en la puerta de nuestro refugio, sin entender qué estaba pasando. Al principio lo pasó muy mal, pero poco a poco ha ido recuperando la confianza y hoy vuelve a ser ella misma. Ahora es una perra tranquila, dulce y agradecida, que solo necesita una oportunidad para empezar de nuevo. 🐾 Muy tranquila y equilibrada 🐾 Noble y cariñosa 🐾 Ideal para un hogar relajado 🐾 Perfecta como compañera de vida Sandra no pide mucho… solo un lugar donde sentirse querida y segura. Después de todo lo que ha vivido, ya le toca descansar en un hogar.",miwuki:cfv5og0nec
54,Tess,Hembra,11 años y 10 m,142,Senior,2014-10-01,Grande,,Pastor Aleman,De raza,No,Valencia,Provincia vecina,Valencia,SOS Animales Sagunto,,Disponible,No,,Sí,,Sí,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/tess/,https://kerubi.es/wp-content/uploads/2023/12/323435862_2408609752628714_4979103523609077179_n.jpg,"Es una pastora alemana, nacida aproximadamente en octubre de 2014. Cuando llegó a nosotros tenía un tumor considerable en un costado, por lo que fue intervenida de urgencia. Por suerte, la operación fue muy bien y su recuperación fue rápida. Actualmente está más sana que una manzana. Su carácter es tranquilo y relajado, de hecho le encanta pasar horas tumbada en su camita o tomando el sol sin que la molesten. Pero también es una buena compañera de paseos, ya que le gusta mucho salir y olfatear todo lo que se va encontrando por el camino. Además, convive estupendamente con otros perros y es muy juguetona y alegre. Esperamos que pronto encuentre esa compañía maravillosa, que le de el hogar que se merece. Se adopta con chip, vacunas, esterilización, documentación y contrato de adopción. •••••••••••••••••••••••••••••••• SI QUIERES ADOPTAR O APADRINAR A ESTE PELUD@: TELÉFONO: 625 61 26 20 MAIL: [email protected] WEB: www.sos-sagunto.org FACEBOOK: S.O.S Animales Sagunto INSTAGRAM: sosanimalesagunto O SI QUIERES COLABORAR: https://sos-sagunto.org/nuestro-refugio/colabora/ DONACIONES: CajaMar- Caja Rural ES50 3058 2177 4827 20003377 PayPal: [email protected] https://www.teaming.net/sosanimalessagunto ¡MUCHAS GRACIAS! ································· DIFUNDE, eso también nos ayuda. #adoptaperro #adopta #sosanimalessagunto #adopcion #adopciondemascotas #adopcionespaña #adopcionurgente #adopcionesconvida #adopciones #adopcionanimales #adopcionperro #adopciongato #adopcionesvalencia #adopcionperros #adopcionvalencia #adoptarvalencia #adoptavalencia #refugioanimales #adopcionanimal #adopcionresponsable #adopcionesprotectoras #adopcionmascotas #dog #dogs #adoptanocompres",kerubi:tess
54,Tula,Hembra,13 años y 7 m,163,Senior,,Grande,30,Mestizo,Mestiza,No,Murcia,Provincia vecina,"Murcia, España",Perros Abandona2,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/aOC76fwwU0,https://img.miwuki.com/CG4CV6v8,"Tula apareció abandonada en un pueblo bastante mal, tenía todos los signos de ser una perra maltratada, pero gracias a su acogida se ha recuperado y ahora está genial. Es muy buena, se porta genial con perros y personas. Pasea incluso suelta, ya que hace caso a su acogida. Busca ACOGIDA MUY URGENTE o ADOPCIÓN, nos la han devuelto a la protectora, y ella allí lo pasa fatal, ya que, nunca había llegado a entrar, siempre estuvo en una casa de acogida. La persona que iba a quedarsela, le han llamado por motivos de trabajo y le han destinado a otra ciudad, y no puede llevarla. El precio de la adopción incluye las vacunas al día, desparasitacion interna y externa, cartilla, microchip y esterilización.",miwuki:aoc76fwwu0
53,Arya,Hembra,4 años y 3 m,51,Adulta,,Grande,25,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Helpdog Valencia,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/twUSxNFnD9,https://img.miwuki.com/kr8vu9I8,"Seguimos buscando familia para Arya. 🍀 Arya lleva dos años en el refugio, con la Dana el refugio se inundó y vive en una nave junto a los demás perritos que nadie acogió.. 🐾Arya tiene cuatro añitos, pesa aprox 25 kg. Es tamaño mediana. Sociable con otros perros, mejor casa sin gatos. Es muy casera, cariñosa y zalamera. Sabe pasear con correa aunque al principio tira un poco. 🏡Lo ideal para Arya sería chalet o casa con jardín, es activa y le encanta correr. 📋Necesaria licencia PPP. Te facilitamos la información para poder sacártela en el caso de no tenerla. 📝 Si quieres adoptar, contactanos por WhatsApp al 622446110, para enviarte el cuestionario. 📍 Valencia. 👣 Nos ayudas a seguir adelante? Hazte teaming por tan solo 1€ al mes. www.teaming.net/helpdogvalencia",miwuki:twusxnfnd9
53,Boira,Hembra,3 años y 4 m,40,Adulta,,Grande,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Helpdog Valencia,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/0fka1i81l3,https://img.miwuki.com/DM2Vh8Y4,"𝗕𝗢𝗜𝗥𝗔 𝗡𝗘𝗖𝗘𝗦𝗜𝗧𝗔 𝗨𝗥𝗚𝗘𝗡𝗧𝗘 𝗨𝗡𝗔 𝗙𝗔𝗠𝗜𝗟𝗜𝗔 . Boira fué adoptada de cachorra y con casi dos años su familia no puede seguir cuidando de ella, por lo que busca hogar de nuevo. 🐾Tiene casi dos añitos y pesa aprox 40 kg. Es una perrita bastante activa que le encanta correr y jugar hasta cansarse. Es muy cariñosa y juguetona. 🏡Boira necesita una familia que viva en chalet, casa con terreno o jardín, que pueda entrar y salir cuando ella quiere, hace sus necesidades fuera de casa. ❌NO apta con gatos. 🐾Con otros perros depende del carácter de los demás, pero en principio no tiene problema con ellos. Come pienso gastrointestinal, y no se le debe cambiar, ni darle comida casera. 💊 Vacunada, con chip y esterilizada. 📝 Para adoptar, contactanos por WhatsApp al 622446110, para enviarte el cuestionario. 📍 Valencia. 👣 Nos ayudas a seguir adelante? Hazte teaming por tan solo 1€ al mes. www.teaming.net/helpdogvalencia",miwuki:0fka1i81l3
53,Camila,Hembra,8 años y 2 m,98,Senior,,,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Adaana,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/hQErRQm9Dh,https://img.miwuki.com/nm3yE3T9,"Camila es una podenquita alegre, cariñosa, juguetona, y le encanta tanto la libertad como la comodidad de una cama blandita. Sigue esperando a una familia que quiera compartir su vida con ella, ¿la ayudáis difundiendo? Seguro que así llega muy pronto a sus futuros compañeros 🤗 📧 [email protected]",miwuki:hqerrqm9dh
53,Carlota,Hembra,8 años y 6 m,102,Senior,,,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",Ribercan,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/vJW9rlNbL8,https://img.miwuki.com/sZ0xq7c8,"Carlota es una dulce y tranquila podenquita a la que rescatamos de calle, cuando iba buscando comida por unos contenedores cercanos a un supermercado. Es una perrita especial. Tímida al principio cuando no te conoce, no es de las perras que siempre que viene una persona nueva al refugio se acerca corriendo a saludar. La calle la ha enseñado a ser más precavida y desconfiada para poder sobrevivir sin que nadie le hiciese nada malo. Pero es no significa que no sea una perra sociable. Al contrario! Cuando te conoce y entiende que no le vas a hacer nada malo ya no hay manera de que se quiera separar de tí. Es cariñosa y le encanta estar con personas, pero necesita una familia que vea lo especial que es y que esté dispuesta a darle la confianza que ella necesita. Necesita una familia donde haya más perros ya que ella es muy sociable, y vivir con perros le ayuda coger confianza más rápido. Tiene miedo al pasear por la calle, y por eso buscamos una familia que tenga una casa con patio interior, o un chalet o jardín con valla alta. Así al principio no necesitaría salir a la calle a hacer sus necesidades. Primero necesita coger confianza con la familia.",miwuki:vjw9rlnbl8
53,Dicam,Hembra,11 años y 7 m,139,Senior,,,,Mestizo,Mestiza,No,Valencia,Provincia vecina,"Valencia, España",SOS Animales Sagunto,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/VoJENpBRWC,https://img.miwuki.com/gk3bL6c4,"La guapísima DICAM llegó al refugio hace ya seis años, cuando solo tenía dos (ahora cuenta con ocho adorables años) y ya estaba preñada. Entró con mucho miedo al ser humano, sobre todo a los hombres. Pero, poco a poco, ha ido superando sus temores y ahora es una perrita tímida pero cariñosa y equilibrada. Un rato con Dicam es suficiente para darse cuenta de que es una perra especial, pero son esas reacciones particulares ante determinadas situaciones las que te hacen pensar “yo quiero tener a mi lado una compañera como ella”. De hecho, es cariñosa y tímida con todos los voluntarios, pero tan pronto ve a la persona que la rescató y la cuidó cuando llegó al refugio, acude sin atisbo de timidez a tumbarse a sus pies. Se tumba a sus pies y allí estaría, sin echar cuentas al tiempo ni prestar atención a nada ni nadie más, sintiendo el olor del humano que consiguió transmitirle seguridad y esperanza. Cuando ha de volver a su chenil, siempre se despide con un lametón y se da la vuelta mientras se aleja. No es ladradora ni saltarina; es toda sentimiento sosegado y agradecimiento, por más años que pasen.",miwuki:vojenpbrwc
